"Recording_ID","Genus","Specific_epithet","Subspecies","English_name","Recordist","Country","Locality","Latitude","Longitude","Vocalization_type","Audio_file","License","Url","Quality","Time","Date","Altitude","Spectrogram_small","Spectrogram_med","Spectrogram_large","Spectrogram_full","Length","Uploaded","Other_species","Remarks","Bird_seen","Playback_used","Other_species1","Other_species2","Other_species3","Other_species4","Other_species5","Other_species6","Other_species7","Other_species8"
"251331","Phaethornis","yaruqui","","White-whiskered Hermit","Niels Krabbe","Ecuador","Esmeraldas: Canandé","0.533","-79.217","call","//www.xeno-canto.org/251331/download","//creativecommons.org/licenses/by-sa/4.0/","//www.xeno-canto.org/251331","B","14:00","2007-03-24","350","//www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC251331-small.png","//www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC251331-med.png","//www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC251331-large.png","//www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC251331-full.png","0:15","2015-06-07","","At a feeder. Clearing in humid forest","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"241506","Phaethornis","yaruqui","","White-whiskered Hermit","Oscar Humberto Marín Gómez","Colombia","Reserva Natural río Ñambí, Vereda el Barro, Altaquer, Barbacoas, Nariño.","1.3001","-78.0834","song, lek","//www.xeno-canto.org/241506/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/241506","B","16:55","2014-01-30","1100","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC241506-small.png","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC241506-med.png","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC241506-large.png","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC241506-full.png","3:19","2015-05-13","Schiffornis veraepacis","In lek. Distance: 6 m to mic. ID accurancy: 100%. Habitat: Low montane rain forest. Code: NAMBI _1560.  TASCAM DR 100 MKII with Sennheiser ME 66.","no","no",NA,NA,NA,NA,NA,NA,NA,NA
"241505","Phaethornis","yaruqui","","White-whiskered Hermit","Oscar Humberto Marín Gómez","Colombia","Reserva Natural río Ñambí, Vereda el Barro, Altaquer, Barbacoas, Nariño.","1.3001","-78.0834","song, lek","//www.xeno-canto.org/241505/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/241505","B","16:52","2014-01-30","1100","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC241505-small.png","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC241505-med.png","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC241505-large.png","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC241505-full.png","3:10","2015-05-13",NA,"In lek. Distance: 7 m to mic. ID accurancy: 100%. Habitat: Low montane rain forest. Code: NAMBI _1559.  TASCAM DR 100 MKII with Sennheiser ME 66.","yes","no","Schiffornis veraepacis","Electron platyrhynchum",NA,NA,NA,NA,NA,NA
"241486","Phaethornis","yaruqui","","White-whiskered Hermit","Oscar Humberto Marín Gómez","Colombia","Reserva Natural río Ñambí, Vereda el Barro, Altaquer, Barbacoas, Nariño.","1.3001","-78.0834","song, lek","//www.xeno-canto.org/241486/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/241486","B","08:41","2014-01-28","1300","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC241486-small.png","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC241486-med.png","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC241486-large.png","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC241486-full.png","0:56","2015-05-13","","Another bird in lek, perched near to the ground and Heliconia patches. Distance: 10 m to mic. ID accurancy: 100%. Habitat: Low montane rain forest. Code: NAMBI _1520.  TASCAM DR 100 MKII with Sennheiser ME 66.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"241343","Phaethornis","yaruqui","","White-whiskered Hermit","Oscar Humberto Marín Gómez","Colombia","Reserva Natural río Ñambí, Vereda el Barro, Altaquer, Barbacoas, Nariño.","1.3001","-78.0834","song, lek","//www.xeno-canto.org/241343/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/241343","B","08:24","2014-01-27","1150","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC241343-small.png","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC241343-med.png","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC241343-large.png","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC241343-full.png","0:58","2015-05-12",NA,"Another bird perched near to the ground in Calathea understory. Distance: 20 m to mic. ID accurancy: 100%. Habitat: Low montane rain forest. Code: NAMBI _1469.  TASCAM DR 100 MKII with Sennheiser ME 66.","yes","no","Grallaria flavotincta","Ramphastos brevis",NA,NA,NA,NA,NA,NA
"238816","Phaethornis","yaruqui","","White-whiskered Hermit","Niels Krabbe","Ecuador","Pichincha: Río Pitsara and ridge 1 km NE Hda Francisco Rodríguez (=Asociación Calvas)","0.117","-78.983","song","//www.xeno-canto.org/238816/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/238816","B","10:30","1994-11-20","650","//www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC238816-small.png","//www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC238816-med.png","//www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC238816-large.png","//www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC238816-full.png","0:32","2015-05-01","","Perched. Selectively logged humid forest. Reference: XCIIIA 130-137 (Phayar5). Krabbe & Nilsson (2003) (ISBN 90-75838-06-9).","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"238814","Phaethornis","yaruqui","","White-whiskered Hermit","Niels Krabbe","Ecuador","El Oro: Daucay","-3.491","-79.748","Call","//www.xeno-canto.org/238814/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/238814","B","6:15","1993-04-18","600","//www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC238814-small.png","//www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC238814-med.png","//www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC238814-large.png","//www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC238814-full.png","0:23","2015-05-01","","Mosaic of humid-wet pasture and selectively logged forest. Reference: LXVIIIB 95-99 (Phayar3). Krabbe & Nilsson (2003) (ISBN 90-75838-06-9).","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"186804","Phaethornis","yaruqui","","White-whiskered Hermit","GABRIEL LEITE","Ecuador","Distrito Metropolitano de Quito, Pichincha","0.0591","-78.7679","flight call","//www.xeno-canto.org/186804/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/186804","B","07:30","2014-07-08","1900","//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC186804-small.png","//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC186804-med.png","//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC186804-large.png","//www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC186804-full.png","0:06","2014-07-14","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"168614","Phaethornis","yaruqui","","White-whiskered Hermit","Martin St-Michel","Ecuador","Reserva Las Tangaras, Mindo, Pichincha","-0.081","-78.7679","flight call","//www.xeno-canto.org/168614/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/168614","B","14:03","2013-12-11","1400","//www.xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC168614-small.png","//www.xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC168614-med.png","//www.xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC168614-large.png","//www.xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC168614-full.png","0:04","2014-03-03","","Habitat: feeder, riparian, secondary forest.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"165378","Phaethornis","yaruqui","","White-whiskered Hermit","katherine C Cubillos","Colombia","Bajo Calima, Valle del Cuaca ","3.9057","-76.667","Estreptognatismo, male","//www.xeno-canto.org/165378/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/165378","B","07:30","2013-11-13","70","//www.xeno-canto.org/sounds/uploaded/SKLCUGTMAU/ffts/XC165378-small.png","//www.xeno-canto.org/sounds/uploaded/SKLCUGTMAU/ffts/XC165378-med.png","//www.xeno-canto.org/sounds/uploaded/SKLCUGTMAU/ffts/XC165378-large.png","//www.xeno-canto.org/sounds/uploaded/SKLCUGTMAU/ffts/XC165378-full.png","0:30","2014-01-25","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"163537","Phaethornis","yaruqui","","White-whiskered Hermit","Martin St-Michel","Ecuador","Reserva Las Tangaras, Mindo, Pichincha","-0.081","-78.7679","flight call, male","//www.xeno-canto.org/163537/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/163537","B","13:55","2013-12-11","1400","//www.xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC163537-small.png","//www.xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC163537-med.png","//www.xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC163537-large.png","//www.xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC163537-full.png","0:04","2014-01-06","","One individual calling once upon arrival at feeder. Habitat: feeder, riparian, second growth.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"128027","Phaethornis","yaruqui","","White-whiskered Hermit","Jerome Fischer","Ecuador","Distrito Metropolitano de Quito, Pichincha","0.104","-78.6003","song","//www.xeno-canto.org/128027/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/128027","B","09:30","2013-01-25","1600","//www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC128027-small.png","//www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC128027-med.png","//www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC128027-large.png","//www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC128027-full.png","0:38","2013-03-31","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"71263","Phaethornis","yaruqui","","White-whiskered Hermit","Daniel Lane","Ecuador","17km NW Pedro Vicente Maldonado, Pichincha","0.136","-79.134","song","//www.xeno-canto.org/71263/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/71263","B","07:40","1997-07-16","370","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC71263-small.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC71263-med.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC71263-large.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC71263-full.png","0:47","2011-02-07",NA,"Natural song from dense understory, about 2m up. Tall secondary forest, some drip.","unknown","unknown","Arremon aurantiirostris","Amazona farinosa","Poliocrania exsul",NA,NA,NA,NA,NA
"63856","Phaethornis","yaruqui","","White-whiskered Hermit","Joseph Tobias and Nathalie Seddon","Ecuador","Bilsa Research Station",NA,NA,"song","//www.xeno-canto.org/63856/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/63856","B","16:54","2002-10-09","?","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63856-small.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63856-med.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63856-large.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63856-full.png","0:34","2010-10-15","","Perch height 1 m.  Distance to mike: 5 m. series of songs from single male at a lek. Habitat: Evergreen foothill forest. Ref: EC4B214","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"20969","Phaethornis","yaruqui","","White-whiskered Hermit","Roger Ahlman","Ecuador","23 km W Lita, Esmeraldas","0.10259","-78.5639","song       ","//www.xeno-canto.org/20969/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/20969","B","8:30","2008-06-02","650","//www.xeno-canto.org/sounds/uploaded/EGHCOFEENE/ffts/XC20969-small.png","//www.xeno-canto.org/sounds/uploaded/EGHCOFEENE/ffts/XC20969-med.png","//www.xeno-canto.org/sounds/uploaded/EGHCOFEENE/ffts/XC20969-large.png","//www.xeno-canto.org/sounds/uploaded/EGHCOFEENE/ffts/XC20969-full.png","0:18","2008-11-20","","","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"16335","Phaethornis","yaruqui","","White-whiskered Hermit","Charlie Vogt","Ecuador","La Perla, 2km S La Concordia, Pichincha","-0.01","-79.38333","lekking","//www.xeno-canto.org/16335/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/16335","B","15:00","2000-02-07","400","//www.xeno-canto.org/sounds/uploaded/NYTXYAQSTH/ffts/XC16335-small.png","//www.xeno-canto.org/sounds/uploaded/NYTXYAQSTH/ffts/XC16335-med.png","//www.xeno-canto.org/sounds/uploaded/NYTXYAQSTH/ffts/XC16335-large.png","//www.xeno-canto.org/sounds/uploaded/NYTXYAQSTH/ffts/XC16335-full.png","0:18","2008-11-20","","calling low, bird not seen","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"11960","Phaethornis","yaruqui","","White-whiskered Hermit","Nick Athanas","Ecuador","Reserva Ecologica Cotacachi-Cayapas, Esmeraldas","0.6923","-78.9095","lekking","//www.xeno-canto.org/11960/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/11960","B","12:42","2007-04-02","100","//www.xeno-canto.org/sounds/uploaded/XRABICUARW/ffts/XC11960-small.png","//www.xeno-canto.org/sounds/uploaded/XRABICUARW/ffts/XC11960-med.png","//www.xeno-canto.org/sounds/uploaded/XRABICUARW/ffts/XC11960-large.png","//www.xeno-canto.org/sounds/uploaded/XRABICUARW/ffts/XC11960-full.png","0:25","2008-11-20","","","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"251333","Phaethornis","yaruqui","","White-whiskered Hermit","Niels Krabbe","Ecuador","Pichincha: Río Guaycuyacu","0.217","-78.89","flight call","//www.xeno-canto.org/251333/download","//creativecommons.org/licenses/by-sa/4.0/","//www.xeno-canto.org/251333","C","07:20","2004-02-23","515","//www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC251333-small.png","//www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC251333-med.png","//www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC251333-large.png","//www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC251333-full.png","0:19","2015-06-07","","Edge of humid forest","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"241342","Phaethornis","yaruqui","","White-whiskered Hermit","Oscar Humberto Marín Gómez","Colombia","Reserva Natural río Ñambí, Vereda el Barro, Altaquer, Barbacoas, Nariño.","1.3001","-78.0834","song, lek","//www.xeno-canto.org/241342/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/241342","C","08:22","2014-01-27","1150","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC241342-small.png","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC241342-med.png","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC241342-large.png","//www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC241342-full.png","0:31","2015-05-12","Ramphastos brevis","One bird perched near to the ground in Calathea understory. Distance: 40 m to mic. ID accurancy: 100%. Habitat: Low montane rain forest. Code: NAMBI _1468.  TASCAM DR 100 MKII with Sennheiser ME 66.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"71432","Phaethornis","yaruqui","","White-whiskered Hermit","Daniel Lane","Ecuador","30km SE San Lorenzo, Esmeraldas","1.0909","-78.6906","call","//www.xeno-canto.org/71432/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/71432","C","11:15","1997-07-25","120","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC71432-small.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC71432-med.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC71432-large.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC71432-full.png","0:07","2011-02-08","","Natural call from unseen bird in understory of distrubed tropical forest.","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"71264","Phaethornis","yaruqui","","White-whiskered Hermit","Daniel Lane","Ecuador","17km NW Pedro Vicente Maldonado, Pichincha ","0.2578","-79.192","call, song","//www.xeno-canto.org/71264/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/71264","C","07:40","1997-07-12","300","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC71264-small.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC71264-med.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC71264-large.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC71264-full.png","0:43","2011-02-07","Rupornis magnirostris","Natural song followed by flight calls. Understory of secondary forest.","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"22083","Phaethornis","yaruqui","","White-whiskered Hermit","Roger Ahlman","Ecuador","Finca Cuatro Rios, San Miguel de Los Bancos, Pichincha","0.0742","-78.9817","song       ","//www.xeno-canto.org/22083/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/22083","C","8:30","2008-07-19","700","//www.xeno-canto.org/sounds/uploaded/EGHCOFEENE/ffts/XC22083-small.png","//www.xeno-canto.org/sounds/uploaded/EGHCOFEENE/ffts/XC22083-med.png","//www.xeno-canto.org/sounds/uploaded/EGHCOFEENE/ffts/XC22083-large.png","//www.xeno-canto.org/sounds/uploaded/EGHCOFEENE/ffts/XC22083-full.png","0:15","2008-11-20",NA,"","unknown","unknown","Leptotila pallida","Ramphastos ambiguus",NA,NA,NA,NA,NA,NA
"13306","Phaethornis","yaruqui","","White-whiskered Hermit","Roger Ahlman","Ecuador","Finca Cuatro Rios, San Miguel de Los Bancos, Pichincha","0.0742","-78.9817","song","//www.xeno-canto.org/13306/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/13306","C","8:00","2003-11-03","700","//www.xeno-canto.org/sounds/uploaded/EGHCOFEENE/ffts/XC13306-small.png","//www.xeno-canto.org/sounds/uploaded/EGHCOFEENE/ffts/XC13306-med.png","//www.xeno-canto.org/sounds/uploaded/EGHCOFEENE/ffts/XC13306-large.png","//www.xeno-canto.org/sounds/uploaded/EGHCOFEENE/ffts/XC13306-full.png","0:19","2008-11-20","","","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"4170","Phaethornis","yaruqui","","White-whiskered Hermit","Wouter Halfwerk","Ecuador","Bilsa, Mache-Chindul Hills","0.4667","-79.8001","song","//www.xeno-canto.org/4170/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/4170","C","13:00","2005-02-14","450","//www.xeno-canto.org/sounds/uploaded/DGHUWNTDBO/ffts/XC4170-small.png","//www.xeno-canto.org/sounds/uploaded/DGHUWNTDBO/ffts/XC4170-med.png","//www.xeno-canto.org/sounds/uploaded/DGHUWNTDBO/ffts/XC4170-large.png","//www.xeno-canto.org/sounds/uploaded/DGHUWNTDBO/ffts/XC4170-full.png","0:25","2008-11-20","","trip:https://www.surfbirds.com/trip_report.php?id=835 4 birds at a lek","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"1489","Phaethornis","yaruqui","","White-whiskered Hermit","Wouter Halfwerk","Ecuador","Bilsa, Mache-Chindul Hills","0.4667","-79.8001","song","//www.xeno-canto.org/1489/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/1489","C","11:00","2005-02-16","400","//www.xeno-canto.org/sounds/uploaded/DGHUWNTDBO/ffts/XC1489-small.png","//www.xeno-canto.org/sounds/uploaded/DGHUWNTDBO/ffts/XC1489-med.png","//www.xeno-canto.org/sounds/uploaded/DGHUWNTDBO/ffts/XC1489-large.png","//www.xeno-canto.org/sounds/uploaded/DGHUWNTDBO/ffts/XC1489-full.png","0:25","2008-11-20","","trip:https://www.surfbirds.com/trip_report.php?id=835 4 birds at a lek","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"488781","Phaethornis","guy","","Green Hermit","JUAN CARLOS NOREÑA TOBÓN","Colombia","Eco Hotel Los Lagos, Marsella, Risaralda","4.931","-75.745","Lek","//www.xeno-canto.org/488781/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/488781","A","16:00","2019-07-21","1600","//www.xeno-canto.org/sounds/uploaded/YTSEZTPIQQ/ffts/XC488781-small.png","//www.xeno-canto.org/sounds/uploaded/YTSEZTPIQQ/ffts/XC488781-med.png","//www.xeno-canto.org/sounds/uploaded/YTSEZTPIQQ/ffts/XC488781-large.png","//www.xeno-canto.org/sounds/uploaded/YTSEZTPIQQ/ffts/XC488781-full.png","0:28","2019-07-24","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"488780","Phaethornis","guy","","Green Hermit","JUAN CARLOS NOREÑA TOBÓN","Colombia","Ecohotel Los Lagos, Marsella, Risaralda","4.931","-75.745","Lek","//www.xeno-canto.org/488780/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/488780","A","16:00","2019-07-21","1600","//www.xeno-canto.org/sounds/uploaded/YTSEZTPIQQ/ffts/XC488780-small.png","//www.xeno-canto.org/sounds/uploaded/YTSEZTPIQQ/ffts/XC488780-med.png","//www.xeno-canto.org/sounds/uploaded/YTSEZTPIQQ/ffts/XC488780-large.png","//www.xeno-canto.org/sounds/uploaded/YTSEZTPIQQ/ffts/XC488780-full.png","0:25","2019-07-24","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"359439","Phaethornis","guy","coruscus","Green Hermit","Hans Matheve","Panama","Cerro Pirre (middle)","7.998","-77.7138","song","//www.xeno-canto.org/359439/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/359439","A","?","2016-12-15","600","//www.xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC359439-small.png","//www.xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC359439-med.png","//www.xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC359439-large.png","//www.xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC359439-full.png","1:17","2017-03-17","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
